City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Dessalines,HT,19.2833,-72.5,77.0,69,20,5.75,few clouds
348,Nemuro,JP,43.3236,145.575,37.62,99,100,3.27,moderate rain
349,Banda Aceh,ID,5.5577,95.3222,80.94,80,99,4.29,moderate rain
350,Chokwe,MZ,-24.5333,32.9833,86.52,38,11,4.5,few clouds
351,Cantapoy,PH,9.4906,125.4364,79.48,83,75,9.8,broken clouds
352,Barrow,US,71.2906,-156.7887,-0.4,71,90,12.66,light snow
353,Da Lat,VN,11.9465,108.4419,59.67,94,100,3.15,overcast clouds
354,Antibes,FR,43.5624,7.1278,60.8,72,75,5.75,broken clouds
355,Nizhneivkino,RU,58.194,49.5214,35.78,94,100,9.64,overcast clouds
356,Wilmington,US,34.2257,-77.9447,70.0,88,1,4.23,clear sky
357,Nortelandia,BR,-14.4547,-56.8028,77.56,74,100,2.57,overcast clouds
358,Farafangana,MG,-22.8167,47.8333,78.44,80,46,8.88,light rain
359,Moron,AR,-34.6534,-58.6198,70.0,94,90,9.22,moderate rain
360,Baoding,CN,38.8511,115.4903,62.11,49,100,5.17,overcast clouds
361,Awjilah,LY,29.1081,21.2869,62.85,35,59,9.31,broken clouds
362,Cancun,MX,21.1743,-86.8466,80.6,74,40,13.8,scattered clouds
363,Oktyabrskiy,RU,54.4815,53.471,31.77,93,11,3.69,few clouds
364,Veraval,IN,20.9,70.3667,85.37,44,0,7.74,clear sky
365,Lorengau,PG,-2.0226,147.2712,80.96,81,29,6.42,scattered clouds
366,Alcains,PT,39.9164,-7.4566,66.0,53,100,4.83,overcast clouds
367,Itarema,BR,-2.9248,-39.9167,83.21,70,58,8.9,broken clouds
368,Tougue,GN,11.4667,-11.6,97.03,9,32,12.03,scattered clouds
369,Puerto Narino,CO,-3.7703,-70.3831,78.8,89,75,2.3,broken clouds
370,Ukiah,US,39.1502,-123.2078,45.0,76,40,6.46,scattered clouds
371,Caluquembe,AO,-13.7833,14.6833,70.77,73,100,0.29,moderate rain
372,Nurobod,UZ,40.9056,69.8023,69.8,40,40,6.91,scattered clouds
373,Beloha,MG,-25.1667,45.05,83.25,44,21,14.7,few clouds
374,Yamada,JP,39.4667,141.95,47.64,83,100,5.39,overcast clouds
375,Bumba,CD,2.1833,22.4667,83.23,61,100,5.73,overcast clouds
376,Marinette,US,45.1,-87.6307,35.6,80,40,5.75,scattered clouds
377,Tamandare,BR,-8.7597,-35.1047,83.97,60,10,10.83,clear sky
378,Boyolangu,ID,-8.1181,111.8935,76.53,91,100,0.31,light rain
379,Basco,PH,20.4487,121.9702,74.08,84,100,24.63,overcast clouds
380,Uyar,RU,55.81,94.3153,22.62,88,67,5.95,broken clouds
381,Santa Rosalia,MX,27.3167,-112.2833,53.69,52,0,5.06,clear sky
382,Monster,NL,52.0258,4.175,54.0,58,9,14.97,clear sky
383,Axim,GH,4.8699,-2.2405,86.25,60,100,11.01,overcast clouds
384,Karratha,AU,-20.7377,116.8463,83.25,62,9,9.62,clear sky
385,Dunedin,NZ,-45.8742,170.5036,57.99,90,47,4.0,scattered clouds
386,Touros,BR,-5.1989,-35.4608,75.2,100,75,8.05,mist
387,Katangli,RU,51.7102,143.2326,9.46,97,50,3.42,scattered clouds
388,Maridi,SS,4.9158,29.4742,98.89,19,100,6.89,overcast clouds
389,Port-Cartier,CA,50.0334,-66.8654,32.0,93,100,5.75,overcast clouds
390,Madimba,TZ,-10.4,40.3333,82.4,83,75,9.22,moderate rain
391,Abu Kamal,SY,34.4506,40.9171,66.16,27,59,6.38,broken clouds
392,Kepala Batas,MY,5.5171,100.4265,82.0,89,40,2.3,scattered clouds
393,Hofn,IS,64.2539,-15.2082,33.8,93,90,17.27,snow
394,Isla Vista,US,34.4133,-119.861,48.2,71,1,8.05,clear sky
395,Belmonte,BR,-15.8631,-38.8828,75.2,88,75,4.61,broken clouds
396,Nosy Varika,MG,-20.5833,48.5333,79.14,85,60,6.55,light rain
397,Puerto Vallarta,MX,20.6204,-105.2307,59.0,87,40,5.75,scattered clouds
398,Corn Island,NI,12.1694,-83.0418,79.41,71,22,9.69,few clouds
399,La Ronge,CA,55.1001,-105.2842,14.0,85,90,6.91,snow
400,Soe,ID,-9.8607,124.284,68.16,95,100,1.72,overcast clouds
401,Chulman,RU,56.8479,124.9104,-7.56,99,27,3.04,scattered clouds
402,Husainabad,IN,24.5333,84.0167,87.1,10,2,7.87,clear sky
403,Tambilil,PH,5.9622,124.6697,80.28,76,19,2.86,few clouds
404,Moose Factory,CA,51.2585,-80.6094,17.6,93,90,12.66,snow
405,Attingal,IN,8.6833,76.8333,86.0,84,75,3.44,broken clouds
406,Ormara,PK,25.2088,64.6357,79.36,57,0,10.11,clear sky
407,Fukue,JP,32.6881,128.8419,57.9,53,0,9.26,clear sky
408,Marsh Harbour,BS,26.5412,-77.0636,76.06,75,9,12.91,clear sky
409,Jalu,LY,29.0331,21.5482,63.0,35,50,10.29,scattered clouds
410,Ponta Delgada,PT,37.7333,-25.6667,59.0,55,20,14.97,few clouds
411,Saldanha,ZA,-33.0117,17.9442,86.0,35,13,9.22,few clouds
412,Laguna,US,38.421,-121.4238,46.0,81,1,4.61,clear sky
413,Verkhnyaya Toyma,RU,62.2349,44.9985,35.56,97,59,9.04,broken clouds
414,Kwinana,AU,-32.25,115.7667,66.99,72,0,5.75,clear sky
415,Berlevag,NO,70.8578,29.0864,33.8,93,90,19.57,snow
416,Harnosand,SE,62.6323,17.9379,50.0,49,90,10.36,overcast clouds
417,Puerto Escondido,MX,15.85,-97.0667,68.0,100,1,6.91,clear sky
418,Rodrigues Alves,BR,-7.738,-72.6509,75.04,93,100,1.48,overcast clouds
419,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,81.01,71,100,6.26,overcast clouds
420,Athens,GR,37.9795,23.7162,50.0,37,40,16.11,scattered clouds
421,Pouebo,NC,-20.4,164.5667,76.73,79,64,8.52,broken clouds
422,Staryy Nadym,RU,65.6118,72.6842,24.15,87,100,18.5,overcast clouds
423,Opelika,US,32.6454,-85.3783,61.0,94,40,8.05,scattered clouds
424,Yuzhno-Kurilsk,RU,44.0306,145.8556,34.41,99,100,2.53,snow
425,Bandarban,BD,22.1965,92.2262,79.77,48,6,1.57,clear sky
426,Nagato,JP,34.3833,131.2,55.4,67,20,3.44,few clouds
427,Codrington,AU,-38.2667,141.9667,54.23,90,16,6.96,few clouds
428,Cunha,BR,-23.0744,-44.9597,82.4,65,20,3.44,few clouds
429,Abu Samrah,SY,35.3029,37.1841,54.54,50,77,26.98,broken clouds
430,Mazagao,BR,-0.115,-51.2894,84.2,74,75,5.75,broken clouds
431,Nerchinskiy Zavod,RU,51.3088,119.61,18.75,92,100,0.51,overcast clouds
432,Mount Isa,AU,-20.7333,139.5,71.6,60,9,8.05,clear sky
433,Mainpuri,IN,27.2333,79.0167,83.39,11,0,8.93,clear sky
434,Povenets,RU,62.8487,34.8262,35.49,94,90,11.1,overcast clouds
435,Ugoofaaru,MV,5.6667,73.0,83.59,70,70,12.48,broken clouds
436,Teguldet,RU,57.3064,88.1667,26.08,97,100,3.6,overcast clouds
437,Lubartow,PL,51.4603,22.6095,48.0,65,90,5.75,overcast clouds
438,Klaksvik,FO,62.2266,-6.589,44.6,93,75,20.71,broken clouds
439,Fayetteville,US,35.0527,-78.8784,63.0,94,1,6.33,mist
440,Yerofey Pavlovich,RU,53.9667,121.9667,14.14,93,41,4.34,scattered clouds
441,Kroya,ID,-7.6331,109.2461,79.63,82,100,2.1,overcast clouds
442,Asau,RO,46.4333,26.4,43.0,27,100,8.81,overcast clouds
443,Coolum Beach,AU,-26.5333,153.1,66.0,88,0,6.98,clear sky
444,Iturama,BR,-19.7281,-50.1956,84.67,43,100,6.4,overcast clouds
445,Ust-Tsilma,RU,65.441,52.1498,35.02,85,100,12.77,overcast clouds
446,Puerto Asis,CO,0.5133,-76.5007,71.6,100,75,2.3,broken clouds
447,Nicoya,CR,10.1483,-85.452,75.2,73,0,3.44,clear sky
448,Biak,ID,-0.9131,122.8766,78.22,84,57,0.45,broken clouds
449,Sambava,MG,-14.2667,50.1667,84.83,69,6,9.04,clear sky
450,Dong Hoi,VN,17.4833,106.6,73.44,94,40,7.43,scattered clouds
451,Isangel,VU,-19.55,169.2667,75.2,83,20,5.75,few clouds
452,Changde,CN,29.0464,111.6783,67.73,67,97,6.17,light rain
453,Quatre Cocos,MU,-20.2078,57.7625,82.99,89,75,4.61,broken clouds
454,Ust-Kuyga,RU,70.0167,135.6,-24.5,99,70,5.23,broken clouds
455,Asyut,EG,27.181,31.1837,73.4,25,0,16.11,clear sky
456,Prieska,ZA,-29.6641,22.7474,79.21,28,0,14.56,clear sky
457,Okahandja,NA,-21.9833,16.9167,80.6,39,98,5.75,overcast clouds
458,Meulaboh,ID,4.1363,96.1285,75.38,94,100,7.45,overcast clouds
459,Ternate,ID,0.8,127.4,81.37,77,99,4.07,overcast clouds
460,Chase,CA,50.8165,-119.6857,37.99,100,100,2.8,light snow
461,Manzanillo,CU,20.3433,-77.1167,77.34,72,0,5.95,clear sky
462,Cairns,AU,-16.9167,145.7667,79.0,89,40,5.44,scattered clouds
463,Hejobaba,HU,47.9,20.95,51.8,32,0,12.66,clear sky
464,Lompoc,US,34.6391,-120.4579,50.0,87,90,4.61,overcast clouds
465,Tagusao,PH,9.1924,117.8141,80.19,82,100,5.68,overcast clouds
466,Kapra,IN,17.4846,78.561,91.4,27,75,4.61,broken clouds
467,Kathmandu,NP,27.7167,85.3167,69.8,21,20,4.61,haze
468,Pandan,PH,14.0453,124.1694,78.42,87,12,11.79,few clouds
469,The Valley,AI,18.217,-63.0578,82.4,65,20,16.11,few clouds
470,Poronaysk,RU,49.2167,143.1167,15.35,90,5,2.48,clear sky
471,Hohhot,CN,40.8106,111.6522,59.0,26,20,8.95,few clouds
472,Pudozh,RU,61.8099,36.5345,34.0,99,100,7.7,overcast clouds
473,Lahat,ID,-3.8,103.5333,73.02,98,100,3.02,overcast clouds
474,Hopelchen,MX,19.7667,-89.85,77.0,83,1,9.22,clear sky
475,Camopi,GF,3.1655,-52.3158,79.38,75,97,3.96,overcast clouds
476,Calatayud,ES,41.3535,-1.6432,64.0,63,0,10.36,clear sky
477,Mehamn,NO,71.0357,27.8492,33.8,93,90,20.71,overcast clouds
478,Lavumisa,SZ,-27.31,31.892,74.8,60,100,5.17,overcast clouds
479,Teahupoo,PF,-17.8333,-149.2667,78.8,78,75,4.61,light rain
480,Loucna Nad Desnou,CZ,50.0743,17.0905,52.0,65,95,5.01,overcast clouds
481,Pavilosta,LV,56.8879,21.1859,41.0,87,90,11.5,mist
482,Khuzhir,RU,53.1939,107.3397,27.91,95,100,6.26,light snow
483,Bensonville,LR,6.4461,-10.6125,87.8,66,75,6.91,broken clouds
484,Acapulco,MX,16.8634,-99.8901,73.4,88,40,4.61,scattered clouds
485,Naryan-Mar,RU,67.6713,53.087,33.94,84,100,23.17,overcast clouds
486,Kasempa,ZM,-13.4584,25.8338,74.55,74,65,2.89,light rain
487,Araouane,ML,18.9048,-3.5265,86.9,5,0,18.45,clear sky
488,Port Hardy,CA,50.6996,-127.4199,41.0,81,40,9.22,scattered clouds
489,Riviere-Au-Renard,CA,48.9957,-64.3971,35.6,87,75,2.3,broken clouds
490,Mbaiki,CF,3.8678,17.9892,78.58,71,99,6.08,light rain
491,Aldan,RU,58.6031,125.3894,0.3,94,15,6.42,few clouds
492,Hella,NO,67.2,14.4333,42.01,75,20,8.05,few clouds
493,Leh,IN,34.1667,77.5833,31.5,45,60,3.24,broken clouds
494,Bongandanga,CD,1.5,21.05,83.3,62,91,5.21,light rain
495,San Jose,US,37.3394,-121.895,51.01,76,90,6.91,overcast clouds
496,Muheza,TZ,-5.1667,38.7833,91.27,42,42,12.95,scattered clouds
497,Boca Do Acre,BR,-8.7522,-67.3978,78.58,77,81,3.0,broken clouds
498,Te Anau,NZ,-45.4167,167.7167,50.25,91,100,2.01,overcast clouds
499,Paita,PE,-5.0892,-81.1144,73.4,83,0,16.11,clear sky
500,Butia,BR,-30.1197,-51.9622,78.66,65,1,4.99,clear sky
501,Tilichiki,RU,60.4667,166.1,11.98,90,100,13.89,light snow
502,Yambio,SS,4.5721,28.3955,99.7,23,86,3.13,overcast clouds
503,Prainha,BR,-1.8,-53.48,75.65,85,100,2.37,overcast clouds
504,Reconquista,AR,-29.15,-59.65,84.38,56,0,14.9,clear sky
505,Awbari,LY,26.5921,12.7805,65.34,21,0,9.37,clear sky
506,Ballina,AU,-28.8667,153.5667,66.2,88,0,5.75,clear sky
507,Wabag,PG,-5.4781,143.7021,57.13,98,100,1.61,overcast clouds
508,Pacific Grove,US,36.6177,-121.9166,51.01,89,100,5.99,overcast clouds
509,Conakry,GN,9.538,-13.6773,86.0,66,40,6.91,scattered clouds
510,Glens Falls,US,43.3095,-73.644,54.0,93,90,5.75,mist
511,Olmos,PE,-5.9847,-79.7453,74.17,70,100,3.0,overcast clouds
512,Hambantota,LK,6.1241,81.1185,77.0,100,75,1.14,broken clouds
513,San Carlos De Bariloche,AR,-41.1456,-71.3082,50.0,37,68,5.75,broken clouds
514,Hammerfest,NO,70.6634,23.6821,33.8,64,75,14.97,light snow
515,Berga,NO,60.392,5.328,44.6,87,75,17.27,broken clouds
516,San Lawrenz,MT,36.0553,14.204,60.8,48,20,11.5,few clouds
517,Amantea,IT,39.1332,16.0746,59.0,51,75,13.8,broken clouds
518,Kinkala,CG,-4.3614,14.7644,87.8,51,20,4.61,few clouds
519,Zhezkazgan,KZ,47.8043,67.7144,34.11,100,100,13.67,overcast clouds
520,Humboldt,US,40.6665,-123.9178,45.0,100,90,9.22,overcast clouds
521,Jacareacanga,BR,-6.2222,-57.7528,75.2,94,90,2.3,light rain
522,Berzence,HU,46.2091,17.1481,59.0,44,88,4.61,overcast clouds
523,Fagersta,SE,60.0042,15.7932,46.99,61,75,16.11,broken clouds
524,Cape Canaveral,US,28.4058,-80.6048,73.99,83,1,6.91,clear sky
525,Toamasina,MG,-18.1667,49.3833,84.2,84,40,8.05,light rain
526,Thinadhoo,MV,0.5333,72.9333,83.71,69,95,11.54,overcast clouds
527,Dongning,CN,44.0622,131.1207,36.55,89,100,3.94,overcast clouds
528,Jati,PK,24.3539,68.2671,95.16,12,0,11.1,clear sky
529,Marquette,US,46.5333,-87.6335,28.0,76,100,4.0,overcast clouds
530,Damara,CF,4.9608,18.7035,87.8,51,20,3.44,few clouds
531,Bijie,CN,27.3125,105.2942,55.94,89,83,8.61,broken clouds
532,Kabanjahe,ID,3.1001,98.4908,80.6,89,40,4.61,scattered clouds
533,Colares,PT,38.7992,-9.4469,62.6,67,40,8.05,scattered clouds
534,Siddipet,IN,18.1,78.85,90.9,17,13,6.73,few clouds
535,Sinnamary,GF,5.3833,-52.95,79.29,81,40,10.16,scattered clouds
536,Shamkhal,RU,43.0596,47.3373,46.4,76,40,8.95,scattered clouds
537,Kruisfontein,ZA,-34.0033,24.7314,78.01,61,55,7.0,broken clouds
538,Vizinga,RU,61.0749,50.1031,34.77,96,100,8.57,overcast clouds
539,Pontes E Lacerda,BR,-15.2261,-59.3353,78.87,69,8,3.22,clear sky
540,Carbonia,IT,39.1672,8.5222,68.0,34,20,5.75,few clouds
541,Muisne,EC,0.6,-80.0333,77.0,100,90,1.14,overcast clouds
542,Kloulklubed,PW,7.0419,134.2556,80.6,89,75,5.75,broken clouds
543,Kushmurun,KZ,52.4503,64.6311,25.18,91,6,7.31,clear sky
544,Bure,ET,10.7,37.0667,84.15,18,85,7.27,overcast clouds
545,Ulladulla,AU,-35.35,150.4667,64.0,94,3,6.91,clear sky
546,Binga,ZW,-17.6203,27.3414,80.85,61,25,9.28,scattered clouds
547,Suoyarvi,RU,62.0833,32.35,36.54,89,100,8.93,overcast clouds
548,Gabane,BW,-24.6667,25.7822,80.6,44,75,5.75,broken clouds
549,Jorpeland,NO,59.0225,6.0408,50.0,57,20,12.66,few clouds
550,Syriam,MM,16.7722,96.2378,91.4,58,12,10.36,few clouds
551,Kavaratti,IN,10.5669,72.642,83.75,72,39,6.55,scattered clouds
552,Pontian Kecil,MY,1.4801,103.3899,78.8,89,20,3.44,few clouds
553,Clemencia,CO,10.5665,-75.325,82.4,78,0,3.44,clear sky
554,Mecca,SA,21.4267,39.8261,96.66,13,2,20.13,clear sky
555,Maniitsoq,GL,65.4167,-52.9,2.26,82,100,12.75,overcast clouds
556,Nabire,ID,-3.3667,135.4833,76.39,95,100,2.33,overcast clouds
557,Kirovskiy,RU,45.0917,133.5136,30.22,97,100,2.04,overcast clouds
558,Lafia,NG,8.4833,8.5167,97.88,32,97,4.68,overcast clouds
559,Phayao,TH,19.25,100.25,85.71,26,100,3.58,overcast clouds
560,Kenai,US,60.5544,-151.2583,30.2,93,90,4.61,overcast clouds
561,Flinders,AU,-34.5833,150.8552,66.99,76,0,1.01,light rain
562,Stuttgart,DE,48.7823,9.177,63.0,39,0,2.3,clear sky
563,Bosaso,SO,11.2842,49.1816,82.4,69,0,19.57,clear sky
564,Port Keats,AU,-14.25,129.55,81.97,77,100,3.38,overcast clouds
565,Kushima,JP,31.4583,131.2333,59.0,82,40,4.61,scattered clouds
566,Novopokrovka,UA,49.8425,36.5477,46.4,53,40,13.42,light rain
567,Doba,TD,8.65,16.85,103.98,16,100,4.79,overcast clouds
568,Indianola,US,41.3581,-93.5574,39.2,87,90,4.61,moderate rain
569,Havre-Saint-Pierre,CA,50.2334,-63.5986,32.0,86,90,12.66,overcast clouds
570,Ucluelet,CA,48.9329,-125.5528,37.4,87,1,4.61,clear sky
571,Fort Saint James,CA,54.4333,-124.25,25.14,98,29,3.02,scattered clouds
572,Warkworth,NZ,-36.4,174.6667,57.99,91,0,1.99,clear sky
573,Grigiskes,LT,54.6833,25.0833,46.0,65,90,10.36,overcast clouds
574,Porto Novo,BJ,6.4965,2.6036,87.8,66,40,13.8,light rain
575,Gondar,ET,12.6,37.4667,85.64,6,2,7.92,clear sky
576,Ekuvukeni,ZA,-28.4675,30.1551,66.87,77,100,5.59,light rain
577,Biskamzha,RU,53.4497,89.5272,22.26,95,100,1.36,overcast clouds
578,Puerto Madryn,AR,-42.7692,-65.0385,58.3,50,36,8.93,scattered clouds
579,Talara,PE,-4.5772,-81.2719,73.4,83,0,16.11,clear sky
580,Tinskoy,RU,56.1525,96.9161,30.0,79,98,7.78,overcast clouds
581,Udachnyy,RU,66.4167,112.4,11.23,94,100,8.93,overcast clouds
582,Tome,CL,-36.6167,-72.95,53.6,71,0,8.05,clear sky
583,Cururupu,BR,-1.8283,-44.8683,75.0,96,100,1.48,heavy intensity rain
584,Chirongui,YT,-12.9319,45.1483,87.8,66,0,5.75,light rain
585,Aklavik,CA,68.2191,-135.0107,6.8,72,67,9.22,broken clouds
586,Tecoanapa,MX,16.5167,-98.75,70.41,83,5,4.56,clear sky
587,Fort-Shevchenko,KZ,44.5086,50.263,41.76,82,100,20.42,overcast clouds
588,Lincoln,US,40.8,-96.667,41.0,90,100,1.01,overcast clouds
589,Palauig,PH,15.435,119.9045,81.57,76,1,4.88,clear sky
590,Calabazar De Sagua,CU,22.6447,-79.8961,75.2,83,40,8.05,moderate rain
591,Husavik,IS,66.0449,-17.3389,30.2,74,40,19.57,scattered clouds
592,Iskateley,RU,67.6803,53.1512,33.89,84,100,23.09,overcast clouds
593,Atar,MR,20.5169,-13.0499,97.07,6,0,13.2,clear sky
594,Kitui,KE,-1.367,38.0106,88.14,24,32,12.28,scattered clouds
595,Partizanskoye,RU,55.5006,94.39,22.98,84,23,6.22,few clouds
596,Dom Pedro,BR,-4.4833,-44.45,82.47,71,99,3.36,overcast clouds
597,Apt,FR,43.8833,5.4,69.8,26,0,5.75,clear sky
598,Katherine,AU,-14.4667,132.2667,80.6,83,100,2.3,overcast clouds
599,Woodstock,CA,43.1334,-80.7497,51.01,76,50,5.75,scattered clouds
600,Haines Junction,CA,60.7522,-137.5108,1.4,78,100,0.47,overcast clouds
601,Bonga,ET,7.2833,36.2333,88.92,19,88,4.03,overcast clouds
602,Bambanglipuro,ID,-7.95,110.2833,79.2,82,100,3.36,moderate rain
603,Najran,SA,17.4924,44.1277,95.0,11,0,6.91,clear sky
604,Bahia Blanca,AR,-38.7196,-62.2724,62.73,78,100,13.33,overcast clouds
605,Hay River,CA,60.8156,-115.7999,-22.0,76,100,2.3,overcast clouds
606,Korla,CN,41.7597,86.1469,59.18,26,1,6.96,clear sky
607,Elizabeth City,US,36.2946,-76.2511,63.0,99,24,5.01,few clouds
608,Dauphin,CA,51.1494,-100.0502,24.8,74,90,8.05,light snow
609,Kodinar,IN,20.7903,70.7031,85.96,36,0,6.06,clear sky
610,Raga,SS,8.4596,25.678,92.17,33,92,10.56,overcast clouds
611,Vomp,AT,47.3333,11.6833,60.8,29,0,3.44,clear sky
612,Burnie,AU,-41.0667,145.9167,54.0,83,23,5.01,few clouds
613,Ajdabiya,LY,30.7554,20.2263,60.94,42,8,16.75,clear sky
614,Finnsnes,NO,69.2296,17.9811,35.6,69,75,12.66,light snow
615,Kailua,US,21.4022,-157.7394,75.2,78,1,4.61,light rain
616,Flin Flon,CA,54.7682,-101.865,8.6,72,90,8.05,overcast clouds
617,Mayo,US,38.8876,-76.5119,57.2,100,90,5.59,mist
618,Hwange,ZW,-18.3693,26.5019,79.32,60,100,7.38,overcast clouds
619,Jiamusi,CN,46.8333,130.35,33.82,78,100,3.85,snow
620,Abomsa,ET,9.9833,39.9833,89.85,6,7,15.68,clear sky
621,Nieuwpoort,BE,51.1244,2.7735,55.4,50,20,14.97,few clouds
622,Estelle,US,29.8458,-90.1067,75.0,100,90,20.71,mist
623,Myski,RU,53.709,87.8014,26.19,92,100,2.21,overcast clouds
624,Pringsewu,ID,-5.3582,104.9744,75.33,93,50,1.54,heavy intensity rain
625,Asamankese,GH,5.8601,-0.6635,84.2,74,75,11.5,broken clouds
626,Amahai,ID,-3.3333,128.9167,81.3,80,100,2.82,overcast clouds
627,Kafue,ZM,-15.7691,28.1814,78.8,50,75,6.91,broken clouds
628,Walvis Bay,NA,-22.9575,14.5053,69.8,64,48,8.05,scattered clouds
629,Umm Lajj,SA,25.0213,37.2685,73.49,49,0,18.92,clear sky
630,Belz,FR,47.6751,-3.168,57.0,67,2,5.99,clear sky
631,Kedougou,SN,12.5579,-12.1743,100.4,17,0,6.91,clear sky
632,Waitati,NZ,-45.75,170.5667,57.99,83,69,20.0,broken clouds
633,Batemans Bay,AU,-35.7167,150.1833,59.0,93,10,4.54,clear sky
634,Vestmanna,FO,62.1564,-7.1664,44.6,93,75,20.71,broken clouds
635,San Alejo,SV,13.4314,-87.9631,77.0,83,0,0.78,clear sky
636,Yenagoa,NG,4.9247,6.2642,85.01,64,100,6.46,light rain
637,San Patricio,US,28.017,-97.5169,71.6,83,90,12.66,overcast clouds
638,Monrovia,LR,6.3005,-10.7969,87.8,66,75,6.91,broken clouds
639,Toora-Khem,RU,52.4675,96.11,24.98,92,100,1.01,overcast clouds
640,Prince Rupert,CA,54.3161,-130.3201,41.0,75,75,8.05,broken clouds
641,Manoel Urbano,BR,-8.8389,-69.2597,79.57,74,43,3.27,scattered clouds
642,Saint-Leu,RE,-21.15,55.2833,78.8,89,75,9.22,light rain
643,Srandakan,ID,-7.9386,110.2506,79.39,81,100,3.4,moderate rain
644,Pangoa,PE,-12.1167,-73.0,67.44,99,100,2.39,overcast clouds
645,Ishii,JP,34.0667,134.4333,55.4,82,20,2.3,few clouds
646,Saint-Gabriel,CA,46.3001,-73.3824,44.01,93,100,6.91,overcast clouds
647,Long Xuyen,VN,10.3833,105.4167,82.4,74,20,10.36,few clouds
648,Kindu,CD,-2.95,25.95,78.24,89,98,4.03,moderate rain
649,Jablah,SY,35.3614,35.9256,60.8,44,75,11.5,broken clouds
650,Cap Malheureux,MU,-19.9842,57.6142,82.99,78,76,1.99,broken clouds
651,Verkhovyna,UA,48.1557,24.7911,36.28,74,94,4.43,overcast clouds
652,Beruwala,LK,6.4788,79.9828,77.11,82,100,6.93,overcast clouds
653,Antalaha,MG,-14.9003,50.2788,84.72,69,8,8.03,clear sky
654,Nguruka,TZ,-5.1092,31.0419,83.95,48,62,4.72,broken clouds
655,Yanam,IN,16.7333,82.2167,87.8,51,20,5.75,haze
656,Vostok,RU,46.4856,135.8833,18.03,91,26,4.45,scattered clouds
657,Mount Pleasant,US,32.7941,-79.8626,68.0,100,1,5.53,clear sky
658,Tahta,EG,26.7693,31.5021,73.4,26,0,18.41,clear sky
659,Grakhovo,RU,56.0502,51.9676,37.4,56,0,8.95,clear sky
660,Lundazi,ZM,-12.2929,33.1782,74.1,77,58,5.46,light rain
661,Jining,CN,35.405,116.5814,60.35,56,100,8.12,overcast clouds
662,Raychikhinsk,RU,49.7838,129.4121,32.41,99,100,3.74,light snow
663,Nederland,US,29.9744,-93.9924,71.6,100,90,3.44,moderate rain
664,Panguna,PG,-6.3164,155.4848,67.6,94,100,1.83,overcast clouds
665,Torres,BR,-29.3353,-49.7269,76.1,75,58,7.76,broken clouds
666,Laela,TZ,-8.5667,32.05,74.41,62,42,4.76,scattered clouds
667,Groningen,NL,53.25,6.75,55.0,76,40,8.05,light rain
668,Gizo,SB,-8.103,156.8419,82.69,74,19,6.17,few clouds
669,Kurumkan,RU,54.3,110.3,27.01,91,100,2.55,overcast clouds
670,Kamenka,RU,51.3223,42.7678,37.99,82,100,1.99,overcast clouds
671,Vestmannaeyjar,IS,63.4427,-20.2734,32.0,93,90,5.75,snow
672,Bolobo,CD,-2.1667,16.2333,72.59,91,100,3.09,light rain
673,Lithakia,GR,37.7167,20.8333,55.4,35,20,9.22,few clouds
674,Valdivia,CL,-39.8142,-73.2459,41.0,100,75,1.14,broken clouds
675,Martinsburg,US,39.4562,-77.9639,57.0,100,90,2.66,mist
676,Peniche,PT,39.3558,-9.3811,62.01,68,100,10.0,overcast clouds
677,Keuruu,FI,62.2667,24.7,44.01,70,20,11.5,few clouds
678,Buraydah,SA,26.326,43.975,89.6,29,0,3.44,dust
679,Beira,MZ,-19.8436,34.8389,86.0,48,20,9.22,few clouds
680,Mahajanga,MG,-15.7167,46.3167,87.8,70,20,12.66,few clouds
681,Tortoli,IT,39.9256,9.6572,66.2,39,20,4.61,few clouds
682,Paramonga,PE,-10.6667,-77.8333,70.68,82,96,6.93,overcast clouds
683,Zhangye,CN,38.9342,100.4517,50.02,28,100,8.23,overcast clouds
684,Caxias,PT,38.7031,-9.2767,63.0,63,20,4.61,few clouds
685,Krasnokamensk,RU,50.0979,118.0369,34.79,52,100,6.2,overcast clouds
686,Gat,IL,31.61,34.7642,66.0,51,46,3.0,scattered clouds
687,Padang,ID,-0.9492,100.3543,77.0,94,90,12.66,overcast clouds
688,Dodoma,TZ,-6.1722,35.7395,84.2,48,20,8.05,few clouds
689,Arcata,US,40.8665,-124.0828,46.0,87,40,5.75,scattered clouds
690,Siparia,TT,10.1333,-61.5,81.0,81,100,1.99,overcast clouds
691,Shakawe,BW,-18.3667,21.85,84.22,47,47,1.92,scattered clouds
692,Natitingou,BJ,10.3042,1.3796,91.4,33,20,9.22,few clouds
693,Mbamba,NG,9.9833,13.1,100.83,11,100,7.2,overcast clouds
694,Atlantic City,US,39.3643,-74.4229,57.2,100,90,5.75,overcast clouds
695,Hikone,JP,35.25,136.25,50.0,95,0,5.61,clear sky
696,Arlit,NE,18.7369,7.3853,92.5,4,0,3.49,clear sky
697,Sofiyivka,UA,48.0493,33.8746,35.6,87,90,11.18,light snow
698,Weligama,LK,5.9667,80.4167,75.27,87,100,7.02,overcast clouds
699,Waingapu,ID,-9.6567,120.2641,80.11,82,100,1.28,overcast clouds
